#transport;facility_org;facility_dest;tariff;level;transport costs;number of containers;handling costs; total costs
Supplier_317_Hub_83_LTL||Current_LTL||LTL_SK-DE_W_1000;Supplier_317;Hub_83;LTL||Current_LTL||LTL_SK-DE_W_1000;X;207,6482160029;1,0389683579;12,3356493000;219,9838653029;
Supplier_75_Hub_82_LTL||Current_LTL||LTL_IT-ES_1000;Supplier_75;Hub_82;LTL||Current_LTL||LTL_IT-ES_1000;X;101,4300000000;1,0000000000;3,2400000000;104,6700000000;
Supplier_40_Hub_82_FTL||Supplier_40||Hub_82||FTL_ES-ES_100;Supplier_40;Hub_82;FTL||Supplier_40||Hub_82||FTL_ES-ES_100;X;110,3642532373;1,0000000000;48,0816704114;158,4459236488;
Supplier_68_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_68;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;35,7200000000;1,0000000000;1,1850993000;36,9050993000;
Supplier_82_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_82;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;70,7871737454;1,1452382098;5,6332040143;76,4203777597;
Hub_81_Plant_5_LTL||Current_LTL||LTL_GB-GB_500;Hub_81;Plant_5;LTL||Current_LTL||LTL_GB-GB_500;X;371,8474556543;1,0296205334;0,0000000000;371,8474556543;
Supplier_182_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_182;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;142,0823182082;1,0272001027;20,6874803520;162,7697985602;
Supplier_315_Hub_85_LTL||Current_LTL||LTL_SK-DE_W_500;Supplier_315;Hub_85;LTL||Current_LTL||LTL_SK-DE_W_500;X;266,9100000000;1,0000000000;55,3522725000;322,2622725000;
Supplier_351_Hub_85_FTL||Supplier_351||Hub_85||FTL_PL-DE_W_1000;Supplier_351;Hub_85;FTL||Supplier_351||Hub_85||FTL_PL-DE_W_1000;X;1.172,4271461103;1,2114195679;379,5648543977;1.551,9920005080;
Hub_85_Plant_8_FTL||Hub_85||Plant_8||FTL_DE_W-BX_1000;Hub_85;Plant_8;FTL||Hub_85||Plant_8||FTL_DE_W-BX_1000;X;815,9638788053;1,0596668108;0,0000000000;815,9638788053;
Supplier_319_Hub_85_LTL||Current_LTL||LTL_HU-DE_W_1000;Supplier_319;Hub_85;LTL||Current_LTL||LTL_HU-DE_W_1000;X;45,8276912494;1,1229524932;1,2998819100;47,1275731594;
Supplier_363_Hub_83_LTL||Current_LTL||LTL_PL-DE_W_1000;Supplier_363;Hub_83;LTL||Current_LTL||LTL_PL-DE_W_1000;X;177,3200000000;1,0000000000;12,4374951032;189,7574951032;
Supplier_52_Hub_83_LTL||Current_LTL||LTL_BX-DE_W_250;Supplier_52;Hub_83;LTL||Current_LTL||LTL_BX-DE_W_250;X;133,3800000000;1,0000000000;26,1421535390;159,5221535390;
Supplier_76_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_76;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;132,7114516994;1,0511798154;30,5718099086;163,2832616080;
Supplier_191_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_500;Supplier_191;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_500;X;70,4317338089;1,3526355638;0,5264914286;70,9582252375;
Supplier_231_Hub_85_FTL||Supplier_231||Hub_85||FTL_DE_W-DE_W_100;Supplier_231;Hub_85;FTL||Supplier_231||Hub_85||FTL_DE_W-DE_W_100;X;82,9203773666;1,0000000000;101,1697555179;184,0901328845;
Supplier_333_Hub_85_FTL||Supplier_333||Hub_85||FTL_PL-DE_W_1000;Supplier_333;Hub_85;FTL||Supplier_333||Hub_85||FTL_PL-DE_W_1000;X;693,2314197761;1,0000000000;133,9071835799;827,1386033560;
Supplier_236_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_236;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;149,4100000000;1,0000000000;26,4623859176;175,8723859176;
Supplier_278_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_500;Supplier_278;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_500;X;160,0573132422;1,0338951828;10,9279212381;170,9852344803;
Supplier_339_Hub_85_LTL||Current_LTL||LTL_HU-DE_W_1000;Supplier_339;Hub_85;LTL||Current_LTL||LTL_HU-DE_W_1000;X;156,2707547699;1,0195117091;9,9171840000;166,1879387699;
Supplier_321_Hub_85_FTL||Supplier_321||Hub_85||FTL_HU-DE_W_1000;Supplier_321;Hub_85;FTL||Supplier_321||Hub_85||FTL_HU-DE_W_1000;X;866,7941209030;1,2388415158;417,2005971020;1.283,9947180051;
Supplier_264_Hub_85_LTL||Current_LTL||LTL_AT-DE_W_250;Supplier_264;Hub_85;LTL||Current_LTL||LTL_AT-DE_W_250;X;316,1430943954;1,0324388309;168,1498541032;484,2929484986;
Supplier_194_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_194;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;25,2200000000;1,0000000000;0,4890985714;25,7090985714;
Supplier_396_Hub_83_LTL||Current_LTL||LTL_FR_N-DE_W_500;Supplier_396;Hub_83;LTL||Current_LTL||LTL_FR_N-DE_W_500;X;38,9200000000;1,0000000000;0,0149571429;38,9349571429;
Supplier_47_Hub_83_LTL||Current_LTL||LTL_BX-DE_W_250;Supplier_47;Hub_83;LTL||Current_LTL||LTL_BX-DE_W_250;X;34,4000000000;1,0000000000;0,1768053943;34,5768053943;
