#unique transport name;origin-facility;destination-facility;tariff_name;Level-name (or 'null' if not specified);costValue;frequency/number-of-copies;list of commodity-value pairs;
Supplier_125_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_125;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,52200000000000e+01;1,00000000000000e+00;2,52200000000000e+01;eId863;err;0,00000000000000e+00;
Supplier_126_Hub_88_FTL||Supplier_126||Hub_88||FTL_DE_W-DE_W_250;Supplier_126;Hub_88;FTL||Supplier_126||Hub_88||FTL_DE_W-DE_W_250;null;2,29570000000000e+02;1,00000000000000e+00;2,29570000000000e+02;eId870;err;0,00000000000000e+00;
Supplier_127_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_127;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,59000000000000e+01;1,00000000000000e+00;3,59000000000000e+01;eId879;err;0,00000000000000e+00;
Supplier_128_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_128;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;twentytwo;2,82063969855001e+02;1,01901723213512e+00;2,92081906190114e+02;eId883;err;1,00179363351128e+01;
Supplier_129_Plant_2_FTL||Supplier_129||Plant_2||FTL_DE_W-ES_1500;Supplier_129;Plant_2;FTL||Supplier_129||Plant_2||FTL_DE_W-ES_1500;null;3,34677040821185e+03;2,00917934864496e+00;3,34677040821185e+03;eId895;err;0,00000000000000e+00;
Supplier_129_Plant_3_FTL||Supplier_129||Plant_3||FTL_DE_W-DE_W_500;Supplier_129;Plant_3;FTL||Supplier_129||Plant_3||FTL_DE_W-DE_W_500;null;4,27160000000000e+02;1,00000000000000e+00;4,27160000000000e+02;eId896;err;0,00000000000000e+00;
Supplier_13_Plant_5_FTL||Supplier_13||Plant_5||FTL_GB-GB_500;Supplier_13;Plant_5;FTL||Supplier_13||Plant_5||FTL_GB-GB_500;null;4,36938842914795e+03;9,47354500921025e+00;4,36938842914795e+03;eId81;err;0,00000000000000e+00;
Supplier_130_Plant_4_FTL||Supplier_130||Plant_4||FTL_DE_W-DE_W_250;Supplier_130;Plant_4;FTL||Supplier_130||Plant_4||FTL_DE_W-DE_W_250;null;2,72540000000000e+02;1,00000000000000e+00;2,72540000000000e+02;eId902;err;0,00000000000000e+00;
Supplier_131_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_131;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;two;3,08900000000000e+01;1,00000000000000e+00;3,08900000000000e+01;eId905;err;0,00000000000000e+00;
Supplier_132_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_132;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;twentytwo;4,68010000000000e+02;1,00000000000000e+00;3,29110983359241e+02;eId914;err;-1,38899016640759e+02;
Supplier_132_Plant_15_FTL||Supplier_132||Plant_15||FTL_DE_W-DE_W_500;Supplier_132;Plant_15;FTL||Supplier_132||Plant_15||FTL_DE_W-DE_W_500;null;2,16727891092992e+03;4,85153767668767e+00;2,16727891092992e+03;eId915;err;0,00000000000000e+00;
Supplier_133_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_133;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;five;6,18100000000000e+01;1,00000000000000e+00;5,67235880263100e+01;eId920;err;-5,08641197369001e+00;
Supplier_134_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_134;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;three;5,20700000000000e+01;1,00000000000000e+00;5,20700000000000e+01;eId933;err;0,00000000000000e+00;
Supplier_135_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_135;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;two;3,08900000000000e+01;1,00000000000000e+00;6,16482852456802e+01;eId937;err;3,07582852456802e+01;
