Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time,Segments,Segment_length
398,43.0,7.0,4.0,0.0,0.0
399,43.0,7.0,4.0,0.0,0.0
400,43.0,7.0,4.0,4.0,0.0
401,0.0,0.0,0.0,0.0,0.0
402,4.0,0.0,0.0,0.0,0.0
403,4.0,0.0,0.0,0.0,0.0
404,8.0,0.0,0.0,0.0,0.0
405,8.0,0.0,0.0,0.0,0.0
406,8.0,0.0,0.0,0.0,0.0
407,8.0,0.0,0.0,0.0,0.0
408,8.0,0.0,0.0,0.0,0.0
409,8.0,0.0,0.0,0.0,0.0
410,8.0,0.0,0.0,0.0,0.0
411,8.0,0.0,0.0,0.0,0.0
412,8.0,0.0,0.0,0.0,0.0
413,8.0,0.0,0.0,0.0,0.0
414,9.0,0.0,0.0,0.0,0.0
415,9.0,0.0,0.0,0.0,0.0
416,9.0,0.0,0.0,0.0,0.0
417,13.0,0.0,0.0,0.0,0.0
418,13.0,0.0,0.0,0.0,0.0
419,13.0,0.0,0.0,0.0,0.0
420,14.0,0.0,0.0,0.0,0.0
421,15.0,0.0,0.0,0.0,0.0
422,15.0,0.0,0.0,4.0,0.0
423,15.0,0.0,0.0,4.0,0.0
424,15.0,1.0,0.0,4.0,0.0
425,15.0,1.0,4.0,4.0,0.0
426,16.0,1.0,4.0,4.0,0.0
427,16.0,1.0,4.0,4.0,0.0
428,16.0,1.0,4.0,4.0,0.0
429,16.0,1.0,4.0,4.0,0.0
430,16.0,1.0,4.0,4.0,0.0
431,16.0,1.0,8.0,4.0,0.0
432,16.0,1.0,8.0,4.0,0.0
433,16.0,1.0,8.0,4.0,0.0
434,20.0,1.0,8.0,4.0,0.0
435,20.0,1.0,8.0,4.0,0.0
436,20.0,1.0,8.0,4.0,0.0
437,20.0,1.0,8.0,4.0,0.0
438,20.0,1.0,8.0,4.0,0.0
439,20.0,1.0,8.0,4.0,0.0
440,24.0,1.0,8.0,4.0,0.0
441,25.0,1.0,8.0,4.0,0.0
442,25.0,1.0,8.0,4.0,0.0
443,25.0,1.0,8.0,4.0,0.0
444,25.0,1.0,8.0,4.0,0.0
445,25.0,2.0,8.0,4.0,0.0
446,25.0,2.0,8.0,4.0,0.0
447,25.0,2.0,9.0,4.0,0.0
448,25.0,2.0,9.0,4.0,0.0
449,25.0,2.0,9.0,4.0,0.0
450,25.0,3.0,9.0,4.0,0.0
451,25.0,3.0,9.0,4.0,0.0
452,26.0,3.0,9.0,4.0,0.0
453,27.0,3.0,9.0,4.0,0.0
454,28.0,3.0,9.0,4.0,0.0
455,28.0,3.0,9.0,4.0,0.0
456,28.0,3.0,9.0,4.0,0.0
457,28.0,3.0,9.0,4.0,0.0
458,29.0,3.0,9.0,4.0,0.0
459,29.0,3.0,9.0,4.0,0.0
460,29.0,3.0,9.0,8.0,0.0
461,29.0,3.0,9.0,8.0,0.0
462,29.0,3.0,9.0,8.0,0.0
463,29.0,4.0,9.0,8.0,0.0
464,29.0,4.0,10.0,8.0,0.0
465,29.0,4.0,10.0,8.0,0.0
466,29.0,4.0,10.0,8.0,0.0
467,29.0,4.0,10.0,8.0,0.0
468,29.0,4.0,10.0,8.0,0.0
469,29.0,4.0,18.0,8.0,0.0
470,29.0,4.0,18.0,8.0,0.0
471,29.0,4.0,18.0,8.0,0.0
472,29.0,4.0,18.0,9.0,0.0
473,29.0,4.0,18.0,9.0,0.0
474,29.0,4.0,18.0,9.0,0.0
475,29.0,4.0,18.0,9.0,0.0
476,29.0,4.0,18.0,9.0,0.0
477,29.0,4.0,18.0,9.0,0.0
478,29.0,4.0,18.0,9.0,0.0
479,30.0,4.0,18.0,9.0,0.0
480,30.0,4.0,18.0,9.0,0.0
481,31.0,4.0,18.0,9.0,0.0
482,31.0,4.0,18.0,9.0,0.0
483,35.0,4.0,18.0,9.0,0.0
484,39.0,4.0,18.0,9.0,0.0
485,40.0,4.0,18.0,9.0,0.0
486,40.0,4.0,18.0,9.0,0.0
487,40.0,4.0,18.0,9.0,0.0
488,40.0,4.0,18.0,9.0,0.0
489,40.0,4.0,18.0,9.0,0.0
490,41.0,4.0,18.0,9.0,0.0
491,41.0,4.0,18.0,9.0,0.0
492,41.0,4.0,18.0,9.0,0.0
493,42.0,4.0,18.0,9.0,0.0
494,42.0,4.0,18.0,9.0,0.0
495,42.0,4.0,18.0,9.0,0.0
496,42.0,4.0,18.0,9.0,0.0
497,42.0,4.0,18.0,9.0,0.0
498,42.0,4.0,18.0,9.0,0.0
499,42.0,4.0,18.0,9.0,0.0
500,42.0,4.0,18.0,9.0,0.0
501,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.0
514,1.0,0.0,0.0,0.0,0.0
515,1.0,0.0,0.0,0.0,0.0
516,1.0,0.0,0.0,0.0,0.0
517,1.0,0.0,0.0,0.0,0.0
518,1.0,0.0,0.0,0.0,0.0
519,1.0,0.0,0.0,0.0,0.0
520,1.0,0.0,0.0,0.0,0.0
521,1.0,0.0,0.0,0.0,0.0
522,5.0,0.0,0.0,0.0,0.0
523,5.0,0.0,0.0,0.0,0.0
524,5.0,0.0,0.0,0.0,0.0
525,5.0,0.0,0.0,0.0,0.0
526,5.0,0.0,0.0,0.0,0.0
527,5.0,0.0,0.0,0.0,0.0
528,5.0,0.0,0.0,0.0,0.0
529,5.0,0.0,0.0,0.0,0.0
530,5.0,0.0,0.0,0.0,0.0
531,13.0,0.0,0.0,0.0,0.0
532,21.0,0.0,0.0,0.0,0.0
533,21.0,0.0,0.0,0.0,0.0
534,22.0,0.0,0.0,0.0,0.0
535,22.0,0.0,0.0,0.0,0.0
536,23.0,0.0,0.0,0.0,0.0
537,23.0,0.0,0.0,0.0,0.0
538,23.0,0.0,0.0,0.0,0.0
539,23.0,0.0,0.0,0.0,0.0
540,23.0,0.0,0.0,0.0,0.0
541,23.0,0.0,0.0,0.0,0.0
542,23.0,0.0,0.0,0.0,0.0
543,23.0,0.0,0.0,0.0,0.0
544,23.0,0.0,0.0,0.0,0.0
545,23.0,0.0,0.0,0.0,0.0
546,23.0,0.0,0.0,0.0,0.0
547,23.0,0.0,0.0,0.0,0.0
548,23.0,0.0,0.0,0.0,0.0
549,23.0,0.0,0.0,0.0,0.0
550,23.0,0.0,0.0,0.0,0.0
551,23.0,0.0,0.0,0.0,0.0
552,23.0,0.0,0.0,0.0,0.0
553,23.0,0.0,0.0,0.0,0.0
554,23.0,0.0,0.0,0.0,0.0
555,24.0,0.0,0.0,0.0,0.0
556,24.0,0.0,0.0,0.0,0.0
557,25.0,0.0,0.0,0.0,0.0
558,26.0,0.0,0.0,0.0,0.0
559,26.0,0.0,0.0,4.0,0.0
560,30.0,0.0,0.0,4.0,0.0
561,30.0,0.0,0.0,4.0,0.0
562,30.0,0.0,0.0,4.0,0.0
563,30.0,0.0,8.0,4.0,0.0
564,30.0,0.0,8.0,4.0,0.0
565,30.0,0.0,8.0,12.0,0.0
566,30.0,0.0,8.0,12.0,0.0
567,30.0,0.0,8.0,12.0,0.0
568,30.0,0.0,8.0,12.0,0.0
569,30.0,0.0,8.0,12.0,0.0
570,30.0,0.0,8.0,12.0,0.0
571,30.0,0.0,8.0,12.0,0.0
572,30.0,0.0,8.0,12.0,0.0
573,38.0,0.0,8.0,12.0,0.0
574,39.0,0.0,8.0,12.0,0.0
575,39.0,0.0,8.0,12.0,0.0
576,39.0,0.0,8.0,12.0,0.0
577,40.0,0.0,8.0,12.0,0.0
578,40.0,0.0,8.0,12.0,0.0
579,40.0,0.0,8.0,12.0,0.0
580,40.0,0.0,8.0,12.0,0.0
581,40.0,0.0,8.0,12.0,0.0
582,40.0,0.0,8.0,12.0,0.0
583,41.0,0.0,8.0,12.0,0.0
584,41.0,0.0,8.0,12.0,0.0
585,41.0,0.0,8.0,12.0,0.0
586,45.0,0.0,8.0,12.0,0.0
587,45.0,0.0,8.0,12.0,0.0
588,45.0,0.0,8.0,12.0,0.0
589,45.0,0.0,8.0,12.0,0.0
590,45.0,0.0,8.0,12.0,0.0
591,45.0,0.0,8.0,12.0,0.0
592,46.0,0.0,8.0,12.0,0.0
593,46.0,0.0,8.0,12.0,0.0
594,46.0,0.0,8.0,12.0,0.0
595,46.0,0.0,8.0,12.0,0.0
596,47.0,0.0,8.0,12.0,0.0
597,47.0,0.0,8.0,12.0,0.0
598,47.0,0.0,8.0,12.0,0.0
599,47.0,0.0,8.0,12.0,0.0
600,47.0,0.0,8.0,12.0,0.0
601,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0
603,1.0,0.0,0.0,0.0,0.0
604,1.0,0.0,0.0,0.0,0.0
605,1.0,0.0,0.0,0.0,0.0
606,1.0,0.0,0.0,0.0,0.0
607,2.0,0.0,0.0,0.0,0.0
608,2.0,0.0,0.0,0.0,0.0
609,2.0,0.0,0.0,0.0,0.0
610,2.0,0.0,0.0,0.0,0.0
611,2.0,0.0,0.0,0.0,0.0
612,2.0,0.0,0.0,0.0,0.0
613,2.0,0.0,0.0,0.0,0.0
614,2.0,0.0,0.0,0.0,0.0
615,2.0,0.0,0.0,0.0,0.0
616,2.0,0.0,0.0,0.0,0.0
617,10.0,0.0,0.0,0.0,0.0
618,10.0,0.0,0.0,0.0,0.0
619,10.0,0.0,0.0,0.0,0.0
620,10.0,0.0,0.0,0.0,0.0
621,10.0,0.0,0.0,0.0,0.0
622,18.0,0.0,0.0,0.0,0.0
623,18.0,0.0,0.0,0.0,0.0
624,19.0,0.0,0.0,0.0,0.0
625,19.0,0.0,0.0,0.0,0.0
626,19.0,0.0,0.0,0.0,0.0
627,20.0,0.0,0.0,0.0,0.0
628,21.0,0.0,0.0,0.0,0.0
629,21.0,0.0,0.0,0.0,0.0
630,22.0,0.0,0.0,0.0,0.0
631,22.0,0.0,0.0,0.0,0.0
632,22.0,0.0,0.0,0.0,0.0
633,22.0,0.0,0.0,0.0,0.0
634,26.0,0.0,0.0,0.0,0.0
635,26.0,0.0,0.0,0.0,0.0
636,30.0,0.0,0.0,0.0,0.0
637,30.0,0.0,0.0,0.0,0.0
638,30.0,0.0,0.0,0.0,0.0
639,30.0,0.0,0.0,0.0,0.0
640,30.0,0.0,0.0,0.0,0.0
641,30.0,0.0,0.0,0.0,0.0
642,30.0,0.0,0.0,0.0,0.0
643,30.0,0.0,0.0,0.0,0.0
644,30.0,0.0,0.0,0.0,0.0
645,30.0,0.0,0.0,0.0,0.0
646,30.0,0.0,0.0,0.0,0.0
647,30.0,0.0,0.0,0.0,0.0
648,30.0,0.0,0.0,0.0,0.0
649,31.0,0.0,0.0,0.0,0.0
650,31.0,0.0,0.0,0.0,0.0
651,31.0,0.0,0.0,0.0,0.0
652,35.0,0.0,0.0,0.0,0.0
653,35.0,0.0,0.0,0.0,0.0
654,36.0,0.0,0.0,0.0,0.0
655,36.0,0.0,0.0,0.0,0.0
656,36.0,0.0,0.0,0.0,0.0
657,36.0,0.0,0.0,0.0,0.0
658,36.0,0.0,0.0,0.0,0.0
659,36.0,0.0,0.0,0.0,0.0
660,36.0,0.0,0.0,0.0,0.0
661,36.0,0.0,0.0,0.0,0.0
662,36.0,0.0,0.0,0.0,0.0
663,36.0,0.0,0.0,0.0,0.0
664,36.0,0.0,0.0,0.0,0.0
665,36.0,0.0,0.0,0.0,0.0
666,37.0,0.0,0.0,0.0,0.0
667,37.0,0.0,0.0,0.0,0.0
668,37.0,0.0,0.0,0.0,0.0
669,37.0,0.0,0.0,0.0,0.0
670,37.0,0.0,0.0,0.0,0.0
671,41.0,0.0,0.0,0.0,0.0
672,41.0,0.0,0.0,0.0,0.0
673,45.0,0.0,0.0,0.0,0.0
674,45.0,0.0,0.0,0.0,0.0
675,49.0,0.0,0.0,0.0,0.0
676,49.0,0.0,0.0,0.0,0.0
677,49.0,0.0,0.0,0.0,0.0
678,49.0,0.0,0.0,0.0,0.0
679,50.0,0.0,0.0,0.0,0.0
680,50.0,0.0,0.0,0.0,0.0
681,50.0,0.0,0.0,0.0,0.0
682,50.0,0.0,0.0,0.0,0.0
683,50.0,0.0,0.0,0.0,0.0
684,50.0,0.0,0.0,0.0,0.0
685,50.0,0.0,0.0,0.0,0.0
686,50.0,0.0,0.0,0.0,0.0
687,50.0,0.0,0.0,0.0,0.0
688,50.0,0.0,0.0,0.0,0.0
689,50.0,0.0,0.0,0.0,0.0
690,51.0,0.0,0.0,0.0,0.0
691,51.0,0.0,0.0,0.0,0.0
692,51.0,0.0,0.0,0.0,0.0
693,51.0,0.0,0.0,0.0,0.0
694,51.0,0.0,0.0,0.0,0.0
695,51.0,0.0,0.0,0.0,0.0
696,51.0,0.0,0.0,0.0,0.0
697,51.0,0.0,0.0,0.0,0.0
698,55.0,0.0,0.0,0.0,0.0
699,55.0,0.0,0.0,0.0,0.0
700,55.0,0.0,0.0,0.0,0.0
701,1.0,0.0,0.0,0.0,0.0
702,2.0,0.0,0.0,0.0,0.0
703,2.0,0.0,0.0,0.0,0.0
704,2.0,0.0,0.0,0.0,0.0
705,2.0,0.0,0.0,0.0,0.0
706,2.0,0.0,0.0,0.0,0.0
707,2.0,0.0,0.0,0.0,0.0
708,2.0,0.0,0.0,0.0,0.0
709,2.0,0.0,0.0,0.0,0.0
710,2.0,0.0,0.0,0.0,0.0
711,2.0,0.0,0.0,0.0,0.0
712,2.0,0.0,0.0,0.0,0.0
713,2.0,0.0,0.0,0.0,0.0
714,2.0,0.0,0.0,0.0,0.0
715,6.0,0.0,0.0,0.0,0.0
716,6.0,0.0,0.0,0.0,0.0
717,7.0,0.0,0.0,0.0,0.0
718,7.0,0.0,0.0,0.0,0.0
719,8.0,0.0,0.0,0.0,0.0
720,8.0,0.0,0.0,0.0,0.0
721,8.0,0.0,0.0,0.0,0.0
722,8.0,0.0,0.0,0.0,0.0
723,8.0,0.0,0.0,0.0,0.0
724,8.0,0.0,0.0,0.0,0.0
725,8.0,0.0,0.0,0.0,0.0
726,8.0,0.0,0.0,0.0,0.0
727,8.0,0.0,0.0,0.0,0.0
728,8.0,0.0,0.0,0.0,0.0
729,8.0,0.0,0.0,0.0,0.0
730,9.0,0.0,0.0,0.0,0.0
731,9.0,0.0,0.0,0.0,0.0
732,10.0,0.0,0.0,0.0,0.0
733,10.0,0.0,0.0,0.0,0.0
734,10.0,0.0,0.0,0.0,0.0
735,10.0,0.0,0.0,0.0,0.0
736,11.0,0.0,0.0,0.0,0.0
737,11.0,0.0,0.0,0.0,0.0
738,12.0,0.0,0.0,0.0,0.0
739,13.0,0.0,0.0,0.0,0.0
740,13.0,0.0,0.0,0.0,0.0
741,13.0,0.0,0.0,0.0,0.0
742,13.0,0.0,0.0,0.0,0.0
743,13.0,0.0,0.0,0.0,0.0
744,14.0,0.0,0.0,0.0,0.0
745,14.0,0.0,0.0,0.0,0.0
746,15.0,0.0,0.0,0.0,0.0
747,16.0,0.0,0.0,0.0,0.0
748,17.0,0.0,0.0,0.0,0.0
749,17.0,0.0,0.0,0.0,0.0
750,17.0,0.0,0.0,0.0,0.0
751,18.0,0.0,0.0,0.0,0.0
752,18.0,0.0,0.0,0.0,0.0
753,18.0,0.0,0.0,0.0,0.0
754,18.0,0.0,0.0,0.0,0.0
755,18.0,0.0,0.0,0.0,0.0
756,19.0,0.0,0.0,0.0,0.0
757,19.0,0.0,0.0,0.0,0.0
758,19.0,0.0,0.0,0.0,0.0
759,19.0,0.0,0.0,0.0,0.0
760,23.0,0.0,0.0,0.0,0.0
761,23.0,0.0,0.0,0.0,0.0
762,23.0,0.0,0.0,0.0,0.0
763,23.0,0.0,0.0,0.0,0.0
764,23.0,0.0,0.0,0.0,0.0
765,23.0,0.0,0.0,0.0,0.0
766,23.0,0.0,0.0,0.0,0.0
767,27.0,0.0,0.0,0.0,0.0
768,27.0,0.0,0.0,0.0,0.0
769,28.0,0.0,0.0,0.0,0.0
770,28.0,0.0,0.0,0.0,0.0
771,29.0,0.0,0.0,0.0,0.0
772,29.0,0.0,0.0,0.0,0.0
773,30.0,0.0,0.0,0.0,0.0
774,34.0,0.0,0.0,0.0,0.0
775,34.0,0.0,0.0,0.0,0.0
776,34.0,0.0,0.0,0.0,0.0
777,34.0,0.0,0.0,0.0,0.0
778,34.0,0.0,0.0,0.0,0.0
779,35.0,0.0,0.0,0.0,0.0
780,35.0,0.0,0.0,0.0,0.0
781,35.0,0.0,0.0,0.0,0.0
782,39.0,0.0,0.0,0.0,0.0
783,39.0,0.0,0.0,0.0,0.0
784,39.0,0.0,0.0,0.0,0.0
785,40.0,0.0,0.0,0.0,0.0
786,44.0,0.0,0.0,0.0,0.0
787,45.0,0.0,0.0,0.0,0.0
788,49.0,0.0,0.0,0.0,0.0
789,49.0,0.0,0.0,0.0,0.0
790,57.0,0.0,0.0,0.0,0.0
791,57.0,0.0,0.0,0.0,0.0
792,57.0,0.0,0.0,0.0,0.0
793,57.0,0.0,0.0,0.0,0.0
794,57.0,0.0,0.0,0.0,0.0
795,58.0,0.0,0.0,0.0,0.0
796,58.0,0.0,0.0,0.0,0.0
797,59.0,0.0,0.0,0.0,0.0
798,59.0,0.0,0.0,0.0,0.0
799,59.0,0.0,0.0,0.0,0.0
800,59.0,0.0,0.0,0.0,0.0
801,0.0,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,0.0,0.0
804,1.0,0.0,0.0,0.0,0.0
805,9.0,0.0,0.0,0.0,0.0
806,9.0,0.0,0.0,0.0,0.0
807,10.0,0.0,0.0,0.0,0.0
808,10.0,0.0,0.0,0.0,0.0
809,10.0,0.0,0.0,0.0,0.0
810,11.0,0.0,0.0,0.0,0.0
811,11.0,0.0,0.0,0.0,0.0
812,11.0,0.0,0.0,0.0,0.0
813,11.0,0.0,0.0,0.0,0.0
814,15.0,0.0,0.0,0.0,0.0
815,15.0,0.0,0.0,0.0,0.0
816,15.0,0.0,0.0,0.0,0.0
817,15.0,0.0,0.0,0.0,0.0
818,15.0,0.0,0.0,0.0,0.0
819,15.0,0.0,0.0,0.0,0.0
820,15.0,0.0,0.0,0.0,0.0
821,15.0,0.0,0.0,0.0,0.0
822,16.0,0.0,0.0,0.0,0.0
823,16.0,0.0,0.0,0.0,0.0
824,16.0,0.0,0.0,0.0,0.0
825,16.0,0.0,0.0,0.0,0.0
826,20.0,0.0,0.0,0.0,0.0
827,20.0,0.0,0.0,0.0,0.0
828,20.0,0.0,0.0,0.0,0.0
829,20.0,0.0,0.0,0.0,0.0
830,20.0,0.0,0.0,0.0,0.0
831,20.0,0.0,0.0,0.0,0.0
832,24.0,0.0,0.0,0.0,0.0
833,24.0,0.0,0.0,0.0,0.0
834,24.0,0.0,0.0,0.0,0.0
835,24.0,0.0,0.0,0.0,0.0
836,32.0,0.0,0.0,0.0,0.0
837,32.0,0.0,0.0,0.0,0.0
838,32.0,0.0,0.0,0.0,0.0
839,32.0,0.0,0.0,0.0,0.0
840,32.0,0.0,0.0,0.0,0.0
841,32.0,0.0,0.0,0.0,0.0
842,32.0,0.0,0.0,0.0,0.0
843,32.0,0.0,0.0,0.0,0.0
844,32.0,0.0,0.0,0.0,0.0
845,32.0,0.0,0.0,0.0,0.0
846,32.0,0.0,0.0,0.0,0.0
847,32.0,0.0,0.0,0.0,0.0
848,32.0,0.0,0.0,0.0,0.0
849,32.0,0.0,0.0,0.0,0.0
850,32.0,0.0,0.0,0.0,0.0
851,32.0,0.0,0.0,0.0,0.0
852,32.0,0.0,0.0,0.0,0.0
853,33.0,0.0,0.0,0.0,0.0
854,33.0,0.0,0.0,0.0,0.0
855,33.0,0.0,0.0,0.0,0.0
856,33.0,0.0,0.0,0.0,0.0
857,33.0,0.0,0.0,0.0,0.0
858,33.0,0.0,0.0,0.0,0.0
859,33.0,0.0,0.0,0.0,0.0
860,41.0,0.0,0.0,0.0,0.0
861,42.0,0.0,0.0,0.0,0.0
862,50.0,0.0,0.0,0.0,0.0
863,50.0,0.0,0.0,0.0,0.0
864,50.0,0.0,0.0,0.0,0.0
865,50.0,0.0,0.0,0.0,0.0
866,50.0,0.0,0.0,0.0,0.0
867,50.0,0.0,0.0,0.0,0.0
868,50.0,0.0,0.0,0.0,0.0
869,50.0,0.0,0.0,0.0,0.0
870,58.0,0.0,0.0,0.0,0.0
871,58.0,1.0,0.0,0.0,0.0
872,58.0,1.0,0.0,0.0,0.0
873,58.0,1.0,0.0,0.0,0.0
874,58.0,1.0,0.0,0.0,0.0
875,58.0,1.0,0.0,0.0,0.0
876,58.0,1.0,0.0,0.0,0.0
877,58.0,1.0,0.0,0.0,0.0
878,58.0,1.0,0.0,0.0,0.0
879,58.0,1.0,0.0,0.0,0.0
880,66.0,1.0,0.0,0.0,0.0
881,66.0,1.0,0.0,0.0,0.0
882,66.0,1.0,0.0,0.0,0.0
883,66.0,1.0,0.0,0.0,0.0
884,66.0,1.0,0.0,0.0,0.0
885,66.0,1.0,0.0,0.0,0.0
886,66.0,1.0,0.0,0.0,0.0
887,66.0,1.0,0.0,0.0,0.0
888,66.0,1.0,0.0,0.0,0.0
889,66.0,1.0,0.0,0.0,0.0
890,66.0,1.0,0.0,0.0,0.0
891,66.0,1.0,0.0,0.0,0.0
892,66.0,1.0,0.0,0.0,0.0
893,66.0,1.0,0.0,0.0,0.0
894,66.0,1.0,0.0,0.0,0.0
895,66.0,1.0,0.0,0.0,0.0
896,66.0,1.0,0.0,0.0,0.0
897,66.0,1.0,0.0,0.0,0.0
898,66.0,1.0,0.0,0.0,0.0
899,66.0,1.0,0.0,0.0,0.0
900,66.0,1.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0,0.0
903,0.0,0.0,0.0,0.0,0.0
904,0.0,0.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,0.0
906,1.0,0.0,0.0,0.0,0.0
907,1.0,0.0,0.0,0.0,0.0
908,1.0,0.0,0.0,0.0,0.0
909,2.0,0.0,0.0,0.0,0.0
910,2.0,0.0,0.0,0.0,0.0
911,2.0,0.0,0.0,0.0,0.0
912,2.0,0.0,0.0,0.0,0.0
913,2.0,0.0,0.0,0.0,0.0
914,2.0,0.0,0.0,0.0,0.0
915,2.0,0.0,0.0,0.0,0.0
916,2.0,0.0,0.0,0.0,0.0
917,2.0,0.0,0.0,0.0,0.0
918,3.0,0.0,0.0,0.0,0.0
919,3.0,0.0,0.0,0.0,0.0
920,3.0,0.0,0.0,0.0,0.0
921,3.0,0.0,0.0,0.0,0.0
922,3.0,0.0,0.0,0.0,0.0
923,3.0,0.0,0.0,0.0,0.0
924,4.0,0.0,0.0,0.0,0.0
925,4.0,0.0,0.0,0.0,0.0
926,4.0,0.0,0.0,0.0,0.0
927,4.0,0.0,0.0,0.0,0.0
928,5.0,0.0,0.0,0.0,0.0
929,5.0,0.0,0.0,0.0,0.0
930,5.0,0.0,0.0,0.0,0.0
931,5.0,0.0,0.0,0.0,0.0
932,5.0,0.0,0.0,0.0,0.0
933,5.0,0.0,0.0,0.0,0.0
934,5.0,0.0,0.0,0.0,0.0
935,5.0,0.0,0.0,0.0,0.0
936,5.0,0.0,0.0,0.0,0.0
937,5.0,0.0,0.0,0.0,0.0
938,5.0,0.0,0.0,0.0,0.0
939,5.0,0.0,0.0,0.0,0.0
940,5.0,0.0,0.0,0.0,0.0
941,5.0,0.0,1.0,0.0,0.0
942,6.0,0.0,1.0,0.0,0.0
943,6.0,0.0,1.0,0.0,0.0
944,6.0,0.0,1.0,0.0,0.0
945,6.0,0.0,1.0,0.0,0.0
946,6.0,0.0,1.0,0.0,0.0
947,6.0,0.0,1.0,0.0,0.0
948,6.0,0.0,1.0,0.0,0.0
949,6.0,0.0,1.0,0.0,0.0
950,6.0,0.0,1.0,0.0,0.0
951,6.0,0.0,1.0,0.0,0.0
952,6.0,0.0,1.0,0.0,0.0
953,6.0,0.0,1.0,0.0,0.0
954,6.0,0.0,1.0,0.0,0.0
955,6.0,0.0,1.0,0.0,0.0
956,6.0,0.0,1.0,0.0,0.0
957,6.0,0.0,1.0,0.0,0.0
958,6.0,1.0,1.0,0.0,0.0
959,6.0,1.0,1.0,0.0,0.0
960,6.0,1.0,1.0,0.0,0.0
961,7.0,1.0,1.0,0.0,0.0
962,7.0,1.0,1.0,0.0,0.0
963,7.0,1.0,1.0,0.0,0.0
964,8.0,1.0,1.0,0.0,0.0
965,8.0,1.0,1.0,0.0,0.0
966,8.0,1.0,1.0,0.0,0.0
967,8.0,1.0,1.0,0.0,0.0
968,8.0,1.0,1.0,0.0,0.0
969,8.0,1.0,1.0,0.0,0.0
970,8.0,1.0,1.0,0.0,0.0
971,8.0,1.0,1.0,0.0,0.0
972,9.0,1.0,1.0,0.0,0.0
973,10.0,1.0,1.0,0.0,0.0
974,10.0,1.0,1.0,0.0,0.0
975,10.0,1.0,1.0,0.0,0.0
976,11.0,1.0,1.0,0.0,0.0
977,11.0,1.0,1.0,0.0,0.0
978,12.0,1.0,1.0,0.0,0.0
979,13.0,1.0,1.0,0.0,0.0
980,21.0,1.0,1.0,0.0,0.0
981,21.0,1.0,1.0,0.0,0.0
982,21.0,1.0,1.0,0.0,0.0
983,21.0,1.0,1.0,0.0,0.0
984,21.0,1.0,1.0,8.0,0.0
985,21.0,1.0,1.0,8.0,0.0
986,22.0,1.0,1.0,8.0,0.0
987,22.0,1.0,1.0,8.0,0.0
988,22.0,1.0,1.0,8.0,0.0
989,22.0,1.0,1.0,8.0,0.0
990,23.0,1.0,1.0,8.0,0.0
991,23.0,1.0,1.0,8.0,0.0
992,23.0,1.0,1.0,8.0,0.0
993,23.0,1.0,1.0,8.0,0.0
994,23.0,1.0,1.0,8.0,0.0
995,23.0,1.0,1.0,8.0,0.0
996,23.0,1.0,1.0,8.0,0.0
997,23.0,1.0,1.0,8.0,0.0
998,31.0,1.0,1.0,8.0,0.0
999,31.0,1.0,1.0,8.0,0.0
1000,31.0,1.0,1.0,8.0,0.0
1001,0.0,0.0,8.0,0.0,0.0
1002,0.0,0.0,8.0,0.0,0.0
1003,0.0,0.0,8.0,0.0,0.0
1004,1.0,0.0,8.0,0.0,0.0
1005,1.0,0.0,8.0,0.0,0.0
1006,1.0,0.0,8.0,0.0,0.0
1007,1.0,0.0,8.0,0.0,0.0
1008,1.0,0.0,8.0,0.0,0.0
1009,1.0,0.0,8.0,0.0,0.0
1010,1.0,0.0,8.0,0.0,0.0
1011,1.0,0.0,8.0,0.0,0.0
1012,1.0,0.0,8.0,0.0,0.0
1013,1.0,0.0,8.0,0.0,0.0
1014,1.0,0.0,8.0,0.0,0.0
1015,1.0,0.0,8.0,0.0,0.0
1016,1.0,0.0,8.0,0.0,0.0
1017,1.0,0.0,8.0,0.0,0.0
1018,1.0,0.0,8.0,0.0,0.0
1019,1.0,0.0,8.0,0.0,0.0
1020,1.0,0.0,8.0,0.0,0.0
1021,1.0,0.0,8.0,0.0,0.0
1022,1.0,0.0,8.0,0.0,0.0
1023,1.0,0.0,8.0,0.0,0.0
1024,1.0,0.0,8.0,0.0,0.0
1025,1.0,0.0,8.0,0.0,0.0
1026,2.0,0.0,8.0,0.0,0.0
1027,2.0,0.0,8.0,0.0,0.0
1028,2.0,0.0,8.0,0.0,0.0
1029,2.0,0.0,8.0,0.0,0.0
